d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,minions_killed,server
4.0,12.0,Sylas,Side.red,3.0,1656.0,4069.0,1656.0,7.0,1.4285714285714286,7.0,14.0,31.0,23257.0,2.0,17.0,120825,10812,Many,0
4.0,12.0,Syndra,Side.red,5.0,1462.0,4932.0,1462.0,7.0,1.428571429,5.0,13.0,15.0,15308.0,0.0,20.0,107777,9693,Many,2
12.0,4.0,Yone,Side.blue,7.0,2860.0,7056.0,2860.0,7.0,1.428571429,3.0,14.0,17.0,19009.0,1.0,11.0,141565,10349,Many,2
4.0,12.0,Viktor,Side.blue,10.0,559.0,6738.0,559.0,9.0,1.4444444440000002,3.0,14.0,23.0,18894.0,0.0,16.0,105936,8950,Many,2
14.0,4.0,Nautilus,Side.red,13.0,0.0,847.0,0.0,9.0,1.4444444440000002,0.0,13.0,64.0,24985.0,0.0,93.0,24086,7592,Few,2
4.0,14.0,Vex,Side.red,10.0,1255.0,1255.0,1255.0,9.0,1.4444444444444444,3.0,13.0,31.0,15735.0,1.0,60.0,55632,8768,Few,1
3.0,14.0,Yuumi,Side.blue,15.0,102.0,298.0,102.0,11.0,1.454545455,1.0,13.0,21.0,16772.0,0.0,31.0,13961,7279,Few,2
7.0,4.0,Jinx,Side.blue,11.0,2317.0,8981.0,2317.0,10.0,1.5,4.0,14.0,14.0,22516.0,0.0,12.0,131281,10997,Many,1
4.0,3.0,Vayne,Side.blue,4.0,3073.0,6664.0,3073.0,6.0,1.5,5.0,14.0,9.0,15149.0,1.0,43.0,135941,12163,Many,0
14.0,4.0,Yasuo,Side.blue,4.0,1263.0,4479.0,1263.0,6.0,1.5,5.0,14.0,22.0,14855.0,1.0,13.0,127794,11288,Many,1
12.0,4.0,Viktor,Side.blue,0.0,172.0,172.0,172.0,2.0,1.5,3.0,13.0,16.0,8395.0,0.0,26.0,95818,7707,Many,1
14.0,4.0,AurelionSol,Side.blue,3.0,0.0,3419.0,0.0,4.0,1.5,3.0,14.0,17.0,15828.0,0.0,18.0,111136,9501,Many,2
3.0,4.0,Draven,Side.blue,10.0,4207.0,7852.0,4207.0,8.0,1.5,2.0,14.0,14.0,20784.0,1.0,14.0,133249,10756,Many,2
4.0,12.0,Akali,Side.red,5.0,93.0,1333.0,93.0,6.0,1.5,4.0,14.0,2.0,23844.0,0.0,30.0,110578,9772,Many,0
14.0,4.0,Rell,Side.red,14.0,0.0,301.0,0.0,10.0,1.5,1.0,13.0,42.0,19943.0,0.0,49.0,18905,6885,Few,1
14.0,4.0,Leblanc,Side.red,3.0,3158.0,3158.0,3158.0,2.0,1.5,0.0,13.0,6.0,11820.0,2.0,15.0,89045,8293,Many,1
3.0,4.0,Draven,Side.blue,10.0,4207.0,7852.0,4207.0,8.0,1.5,2.0,14.0,14.0,20784.0,1.0,14.0,133249,10756,Many,2
4.0,14.0,Zac,Side.blue,7.0,3866.0,4687.0,3866.0,8.0,1.5,5.0,13.0,49.0,43271.0,1.0,15.0,98150,10418,Many,0
7.0,4.0,Kaisa,Side.blue,8.0,2614.0,2947.0,2614.0,8.0,1.5,4.0,14.0,0.0,19634.0,1.0,28.0,141198,11476,Many,1
4.0,12.0,Syndra,Side.blue,5.0,1576.0,2432.0,1576.0,8.0,1.5,7.0,14.0,25.0,21986.0,1.0,20.0,93665,11432,Many,0
3.0,4.0,Yone,Side.blue,11.0,3900.0,7820.0,3900.0,10.0,1.5,4.0,14.0,18.0,22524.0,2.0,19.0,124481,10676,Many,1
4.0,14.0,Brand,Side.red,8.0,644.0,14214.0,644.0,8.0,1.5,4.0,13.0,8.0,11933.0,0.0,74.0,46370,8944,Few,2
4.0,3.0,Twitch,Side.blue,6.0,4204.0,6143.0,4204.0,8.0,1.5,6.0,14.0,7.0,18745.0,1.0,21.0,129032,11710,Many,2
14.0,4.0,Zoe,Side.red,9.0,0.0,2380.0,0.0,10.0,1.5,6.0,13.0,47.0,16615.0,0.0,13.0,89974,9662,Many,0
7.0,4.0,Jhin,Side.red,7.0,1092.0,1092.0,1092.0,8.0,1.5,5.0,13.0,24.0,18518.0,0.0,15.0,125939,10261,Many,1
7.0,4.0,Kaisa,Side.blue,8.0,2614.0,2947.0,2614.0,8.0,1.5,4.0,14.0,0.0,19634.0,1.0,28.0,141198,11476,Many,1
12.0,4.0,Syndra,Side.red,3.0,1483.0,1483.0,1483.0,6.0,1.5,6.0,13.0,30.0,15614.0,0.0,26.0,134761,10398,Many,2
14.0,4.0,Yone,Side.red,3.0,3592.0,5784.0,3592.0,6.0,1.5,6.0,13.0,9.0,16514.0,1.0,9.0,95395,8465,Many,2
7.0,4.0,Ezreal,Side.blue,5.0,6733.0,13227.0,6733.0,6.0,1.5,4.0,14.0,0.0,11050.0,2.0,27.0,152891,11550,Many,1
12.0,4.0,Ziggs,Side.blue,5.0,5679.0,10156.0,5679.0,4.0,1.5,1.0,13.0,10.0,8844.0,1.0,18.0,101022,8318,Many,1
4.0,12.0,Ryze,Side.blue,1.0,0.0,0.0,0.0,4.0,1.5,5.0,13.0,34.0,23495.0,0.0,20.0,113262,9205,Many,1
4.0,3.0,Lulu,Side.red,11.0,579.0,1445.0,579.0,8.0,1.5,1.0,13.0,45.0,21963.0,0.0,105.0,24207,8421,Few,1
4.0,7.0,Tristana,Side.blue,5.0,1855.0,5499.0,1855.0,6.0,1.5,4.0,13.0,1.0,13045.0,0.0,22.0,92547,9147,Many,0
14.0,4.0,Pyke,Side.blue,10.0,860.0,1348.0,860.0,10.0,1.5,5.0,13.0,20.0,22511.0,0.0,91.0,25104,11136,Few,0
14.0,4.0,Heimerdinger,Side.red,4.0,3230.0,4843.0,3230.0,6.0,1.5,5.0,13.0,18.0,17798.0,1.0,21.0,95399,11506,Many,0
4.0,14.0,Vex,Side.blue,5.0,1352.0,2584.0,1352.0,10.0,1.5,10.0,13.0,28.0,21513.0,0.0,29.0,100502,11076,Many,1
3.0,4.0,Jhin,Side.blue,10.0,1710.0,2032.0,1710.0,8.0,1.5,2.0,13.0,16.0,18244.0,0.0,29.0,102871,10104,Many,2
14.0,4.0,Sylas,Side.red,7.0,856.0,4462.0,856.0,10.0,1.5,8.0,13.0,40.0,32109.0,0.0,13.0,77433,10492,Many,2
4.0,7.0,Karma,Side.red,11.0,1874.0,4281.0,1874.0,8.0,1.5,1.0,13.0,22.0,20991.0,0.0,95.0,39035,8216,Few,1
3.0,4.0,Karthus,Side.blue,12.0,183.0,516.0,183.0,13.0,1.5384615384615383,8.0,14.0,25.0,20818.0,0.0,15.0,122891,11801,Many,0
14.0,4.0,Nautilus,Side.red,13.0,71.0,1731.0,71.0,11.0,1.5454545454545454,4.0,14.0,101.0,27287.0,0.0,120.0,36323,9650,Few,0
3.0,14.0,Yuumi,Side.blue,14.0,0.0,1097.0,0.0,11.0,1.5454545454545454,3.0,14.0,14.0,14404.0,0.0,66.0,22719,8680,Few,1
14.0,4.0,Lulu,Side.blue,15.0,536.0,1065.0,536.0,11.0,1.5454545454545454,2.0,14.0,34.0,23931.0,0.0,60.0,14027,9257,Few,1
4.0,7.0,MissFortune,Side.blue,8.0,0.0,4599.0,0.0,9.0,1.5555555555555556,6.0,14.0,6.0,22059.0,0.0,10.0,99652,9884,Many,0
4.0,3.0,MissFortune,Side.red,8.0,5800.0,8153.0,5800.0,9.0,1.5555555555555556,6.0,14.0,6.0,18401.0,2.0,16.0,130243,12353,Many,0
1.0,4.0,Caitlyn,Side.red,6.0,3353.0,3638.0,3353.0,9.0,1.5555555555555556,8.0,14.0,12.0,19567.0,1.0,31.0,149614,13551,Many,1
4.0,3.0,MonkeyKing,Side.red,5.0,3558.0,7078.0,3558.0,9.0,1.5555555555555556,9.0,14.0,12.0,33072.0,1.0,17.0,117666,12587,Many,0
4.0,3.0,Jhin,Side.red,10.0,3500.0,5472.0,3500.0,9.0,1.5555555559999998,4.0,14.0,30.0,21663.0,1.0,35.0,167257,12675,Many,2
3.0,4.0,Ezreal,Side.red,6.0,3000.0,5625.0,3000.0,7.0,1.571428571,5.0,14.0,6.0,20049.0,0.0,18.0,137039,11793,Many,2
7.0,4.0,Jhin,Side.blue,8.0,1781.0,5081.0,1781.0,7.0,1.571428571,3.0,14.0,11.0,15915.0,1.0,12.0,134254,11031,Many,2
4.0,3.0,Kaisa,Side.red,5.0,4112.0,19448.0,4112.0,7.0,1.571428571,6.0,13.0,3.0,17489.0,2.0,27.0,139462,12435,Many,2
4.0,14.0,Karma,Side.blue,11.0,47.0,385.0,47.0,7.0,1.5714285714285714,0.0,13.0,23.0,17647.0,0.0,64.0,26689,7226,Few,0
4.0,12.0,Vex,Side.red,5.0,548.0,895.0,548.0,7.0,1.5714285714285714,6.0,14.0,33.0,16365.0,0.0,36.0,120748,10417,Many,1
1.0,4.0,Samira,Side.red,4.0,3301.0,4424.0,3301.0,7.0,1.5714285714285714,7.0,13.0,4.0,18328.0,1.0,28.0,131838,11668,Many,1
14.0,4.0,Yone,Side.blue,7.0,154.0,1779.0,154.0,7.0,1.5714285714285714,4.0,14.0,19.0,19513.0,0.0,15.0,108878,9973,Many,1
7.0,4.0,Aphelios,Side.red,5.0,2671.0,2671.0,2671.0,7.0,1.5714285714285714,6.0,14.0,8.0,13725.0,0.0,10.0,136750,11917,Many,1
4.0,14.0,Qiyana,Side.blue,3.0,1281.0,2387.0,1281.0,7.0,1.5714285714285714,8.0,13.0,13.0,14600.0,1.0,17.0,85751,9399,Many,1
4.0,7.0,MissFortune,Side.red,10.0,1675.0,6349.0,1675.0,7.0,1.5714285714285714,1.0,14.0,12.0,18638.0,1.0,33.0,106708,10323,Many,0
1.0,4.0,Jinx,Side.blue,10.0,7188.0,11697.0,7188.0,7.0,1.5714285714285714,1.0,13.0,23.0,17304.0,1.0,30.0,118817,9470,Many,1
14.0,4.0,Lux,Side.red,17.0,124.0,124.0,124.0,12.0,1.5833333333333333,2.0,14.0,47.0,19126.0,0.0,81.0,38611,8389,Few,1
4.0,1.0,Jhin,Side.blue,12.0,1169.0,1169.0,1169.0,12.0,1.5833333333333333,7.0,14.0,31.0,27841.0,0.0,22.0,136972,11565,Many,1
14.0,4.0,Rakan,Side.blue,15.0,89.0,1224.0,89.0,12.0,1.5833333333333333,4.0,14.0,31.0,22407.0,0.0,92.0,31310,9102,Few,0
4.0,14.0,Yasuo,Side.red,6.0,5313.0,5313.0,5313.0,5.0,1.6,2.0,13.0,10.0,11680.0,1.0,10.0,117667,8910,Many,0
12.0,4.0,Akali,Side.blue,7.0,1076.0,1076.0,1076.0,10.0,1.6,9.0,14.0,1.0,30155.0,0.0,19.0,101198,10277,Many,2
4.0,1.0,Jhin,Side.blue,7.0,591.0,591.0,591.0,5.0,1.6,1.0,13.0,16.0,15780.0,0.0,8.0,103988,8977,Many,2
14.0,4.0,Karma,Side.blue,8.0,250.0,1251.0,250.0,5.0,1.6,0.0,14.0,19.0,16346.0,0.0,80.0,21574,6463,Few,1
3.0,4.0,Vayne,Side.red,12.0,3497.0,7490.0,3497.0,10.0,1.6,4.0,14.0,10.0,24907.0,1.0,12.0,108066,10408,Many,0
12.0,4.0,Corki,Side.blue,8.0,2984.0,6103.0,2984.0,5.0,1.6,0.0,13.0,1.0,11587.0,2.0,23.0,88783,8308,Many,2
4.0,14.0,Leblanc,Side.red,3.0,384.0,449.0,384.0,5.0,1.6,5.0,14.0,23.0,18234.0,0.0,26.0,87995,9443,Many,0
4.0,1.0,Aphelios,Side.red,5.0,7030.0,15232.0,7030.0,5.0,1.6,3.0,14.0,13.0,13712.0,3.0,59.0,149705,11531,Many,2
14.0,12.0,Akali,Side.red,4.0,625.0,727.0,625.0,5.0,1.6,4.0,14.0,4.0,19920.0,0.0,26.0,98368,9314,Many,0
4.0,1.0,Lucian,Side.blue,2.0,2380.0,2862.0,2380.0,5.0,1.6,6.0,13.0,0.0,16193.0,1.0,22.0,152244,11291,Many,0
7.0,4.0,Jinx,Side.blue,6.0,2258.0,5465.0,2258.0,13.0,1.6153846153846154,15.0,13.0,17.0,28891.0,0.0,11.0,109825,13709,Many,1
4.0,14.0,Gragas,Side.blue,12.0,672.0,672.0,672.0,8.0,1.625,1.0,13.0,43.0,25659.0,1.0,43.0,24606,7465,Few,1
7.0,4.0,Caitlyn,Side.blue,10.0,5445.0,16342.0,5445.0,8.0,1.625,3.0,14.0,10.0,19749.0,1.0,41.0,129923,10987,Many,1
4.0,7.0,Aphelios,Side.blue,11.0,6990.0,9132.0,6990.0,8.0,1.625,2.0,13.0,10.0,13336.0,4.0,24.0,96355,9564,Many,2
7.0,4.0,Ezreal,Side.red,9.0,579.0,9361.0,579.0,8.0,1.625,4.0,13.0,0.0,15424.0,1.0,23.0,104489,10181,Many,2
14.0,12.0,Katarina,Side.blue,6.0,0.0,391.0,0.0,8.0,1.625,7.0,13.0,1.0,21443.0,0.0,13.0,72046,8980,Many,1
3.0,4.0,Aphelios,Side.red,8.0,2129.0,9529.0,2129.0,8.0,1.625,5.0,14.0,15.0,19158.0,0.0,26.0,123525,11509,Many,1
4.0,14.0,Alistar,Side.red,11.0,0.0,333.0,0.0,8.0,1.625,2.0,14.0,25.0,25551.0,0.0,77.0,18557,8671,Few,1
4.0,14.0,Gragas,Side.red,16.0,126.0,126.0,126.0,12.0,1.6666666666666667,4.0,13.0,83.0,30365.0,0.0,85.0,34367,9015,Few,1
4.0,14.0,Karma,Side.blue,13.0,2088.0,3921.0,2088.0,9.0,1.6666666666666667,2.0,14.0,27.0,19350.0,0.0,66.0,31471,10014,Few,1
12.0,4.0,Leblanc,Side.red,1.0,0.0,87.0,0.0,3.0,1.6666666666666667,4.0,13.0,13.0,14798.0,0.0,29.0,69838,8313,Many,1
4.0,3.0,Aphelios,Side.blue,9.0,7618.0,10767.0,7618.0,9.0,1.6666666666666667,6.0,14.0,23.0,21632.0,2.0,40.0,154470,12853,Many,1
12.0,4.0,Yone,Side.blue,1.0,1031.0,2096.0,1031.0,3.0,1.6666666666666667,4.0,14.0,11.0,13853.0,0.0,15.0,113753,8515,Many,0
12.0,6.0,Singed,Side.blue,10.0,543.0,4758.0,543.0,6.0,1.6666666666666667,0.0,13.0,22.0,20442.0,0.0,21.0,85403,7385,Many,0
4.0,7.0,Tristana,Side.red,1.0,7294.0,8314.0,7294.0,3.0,1.6666666666666667,4.0,13.0,3.0,12811.0,1.0,8.0,104886,9170,Many,0
12.0,14.0,Katarina,Side.blue,6.0,1199.0,1199.0,1199.0,9.0,1.6666666666666667,9.0,13.0,0.0,22549.0,0.0,16.0,102879,12027,Many,0
14.0,4.0,Nami,Side.red,14.0,0.0,974.0,0.0,9.0,1.6666666666666667,1.0,13.0,25.0,18962.0,0.0,93.0,16354,7951,Few,1
14.0,4.0,Karma,Side.red,14.0,381.0,2126.0,381.0,9.0,1.6666666666666667,1.0,13.0,27.0,19524.0,0.0,66.0,32612,7774,Few,1
14.0,4.0,Zoe,Side.blue,4.0,203.0,543.0,203.0,6.0,1.6666666666666667,6.0,14.0,34.0,15763.0,0.0,17.0,92137,10327,Many,0
4.0,7.0,Ezreal,Side.blue,6.0,1319.0,3348.0,1319.0,6.0,1.666666667,4.0,14.0,0.0,21852.0,0.0,10.0,139128,9793,Many,2
4.0,14.0,Leona,Side.red,13.0,0.0,0.0,0.0,9.0,1.666666667,2.0,13.0,48.0,26431.0,0.0,61.0,19269,7735,Few,2
14.0,4.0,Yasuo,Side.red,6.0,3104.0,9408.0,3104.0,6.0,1.666666667,4.0,14.0,19.0,14792.0,4.0,13.0,119291,10662,Many,2
4.0,7.0,Caitlyn,Side.blue,5.0,6696.0,9053.0,6696.0,6.0,1.666666667,5.0,13.0,20.0,19380.0,3.0,25.0,151201,12225,Many,2
4.0,7.0,Ezreal,Side.red,8.0,5752.0,11681.0,5752.0,9.0,1.666666667,7.0,13.0,3.0,21212.0,2.0,27.0,132484,12107,Many,2
12.0,4.0,Syndra,Side.blue,3.0,362.0,362.0,362.0,6.0,1.666666667,7.0,13.0,20.0,14414.0,0.0,13.0,82976,9330,Many,2
4.0,12.0,Irelia,Side.red,8.0,2994.0,5160.0,2994.0,9.0,1.666666667,7.0,14.0,20.0,32685.0,1.0,17.0,166291,13784,Many,2
12.0,4.0,Sylas,Side.blue,6.0,571.0,2325.0,571.0,6.0,1.666666667,4.0,13.0,24.0,24136.0,0.0,15.0,85718,8801,Many,2
4.0,14.0,Pyke,Side.blue,7.0,0.0,1550.0,0.0,9.0,1.666666667,8.0,14.0,22.0,24090.0,0.0,89.0,25166,11200,Few,2
14.0,4.0,Lux,Side.red,13.0,565.0,1822.0,565.0,10.0,1.7,4.0,13.0,24.0,15608.0,0.0,78.0,41310,9054,Few,1
4.0,3.0,Twitch,Side.red,9.0,122.0,4328.0,122.0,10.0,1.7,8.0,14.0,13.0,19895.0,0.0,16.0,102439,11453,Many,0
4.0,7.0,Corki,Side.red,10.0,987.0,2748.0,987.0,7.0,1.714285714,2.0,14.0,8.0,18929.0,1.0,14.0,166123,11769,Many,2
7.0,4.0,Jhin,Side.red,6.0,514.0,611.0,514.0,7.0,1.714285714,6.0,13.0,23.0,18532.0,0.0,18.0,110503,10846,Many,2
4.0,12.0,Viktor,Side.red,4.0,8003.0,9091.0,8003.0,7.0,1.7142857142857142,8.0,13.0,16.0,14737.0,2.0,16.0,108179,10694,Many,0
4.0,12.0,Vex,Side.blue,9.0,698.0,2227.0,698.0,7.0,1.7142857142857142,3.0,14.0,27.0,20036.0,0.0,12.0,104608,9813,Many,0
4.0,12.0,Vex,Side.blue,7.0,0.0,346.0,0.0,7.0,1.7142857142857142,5.0,13.0,29.0,18277.0,0.0,21.0,83134,8737,Many,1
4.0,7.0,Caitlyn,Side.blue,9.0,2171.0,5570.0,2171.0,7.0,1.7142857142857142,3.0,13.0,20.0,17008.0,0.0,26.0,121035,9892,Many,1
4.0,7.0,Jhin,Side.blue,12.0,1906.0,3827.0,1906.0,11.0,1.7272727272727273,7.0,14.0,28.0,22389.0,0.0,20.0,145822,13389,Many,1
4.0,12.0,Viktor,Side.red,2.0,875.0,5365.0,875.0,4.0,1.75,5.0,13.0,7.0,11473.0,0.0,17.0,99611,9402,Many,2
14.0,4.0,Leona,Side.red,13.0,0.0,33.0,0.0,8.0,1.75,1.0,14.0,45.0,25220.0,0.0,88.0,21541,7968,Few,1
4.0,3.0,Xayah,Side.red,7.0,1495.0,5000.0,1495.0,8.0,1.75,7.0,14.0,15.0,17689.0,0.0,29.0,139101,12204,Many,1
4.0,14.0,TwistedFate,Side.blue,9.0,0.0,3272.0,0.0,8.0,1.75,5.0,14.0,47.0,23839.0,0.0,27.0,102544,11560,Many,2
14.0,4.0,Rakan,Side.blue,19.0,153.0,2838.0,153.0,12.0,1.75,2.0,13.0,28.0,24080.0,0.0,96.0,31026,9195,Few,0
12.0,4.0,Yone,Side.blue,3.0,359.0,945.0,359.0,4.0,1.75,4.0,13.0,13.0,21361.0,0.0,20.0,110834,9498,Many,2
14.0,4.0,Yone,Side.blue,3.0,1953.0,9301.0,1953.0,4.0,1.75,4.0,14.0,11.0,13785.0,0.0,12.0,149213,10439,Many,0
3.0,4.0,Xayah,Side.red,12.0,3008.0,3008.0,3008.0,8.0,1.75,2.0,14.0,13.0,14092.0,1.0,17.0,146058,10599,Many,0
14.0,4.0,Kassadin,Side.blue,5.0,3645.0,3997.0,3645.0,4.0,1.75,2.0,13.0,13.0,15846.0,1.0,12.0,84051,8591,Many,0
14.0,4.0,Lulu,Side.red,14.0,1246.0,3616.0,1246.0,8.0,1.75,0.0,14.0,32.0,20587.0,0.0,102.0,23050,9348,Few,2
7.0,4.0,Kaisa,Side.blue,6.0,2431.0,3656.0,2431.0,8.0,1.75,8.0,13.0,0.0,16766.0,0.0,12.0,115842,11688,Many,2
4.0,7.0,Jhin,Side.red,4.0,1744.0,2355.0,1744.0,4.0,1.75,3.0,13.0,11.0,14571.0,1.0,20.0,123178,10051,Many,0
4.0,14.0,Janna,Side.blue,12.0,591.0,1074.0,591.0,8.0,1.75,2.0,13.0,41.0,16380.0,0.0,82.0,17629,7996,Few,1
4.0,7.0,Vayne,Side.red,4.0,4200.0,12327.0,4200.0,8.0,1.75,10.0,14.0,13.0,25193.0,1.0,29.0,142758,13526,Many,1
4.0,12.0,Zoe,Side.red,2.0,0.0,0.0,0.0,4.0,1.75,5.0,13.0,34.0,14103.0,0.0,20.0,106841,9107,Many,2
3.0,4.0,Karma,Side.red,19.0,164.0,307.0,164.0,12.0,1.75,2.0,13.0,32.0,21894.0,0.0,74.0,28345,9065,Few,1
4.0,7.0,Caitlyn,Side.blue,10.0,3211.0,3211.0,3211.0,8.0,1.75,4.0,13.0,5.0,18095.0,1.0,28.0,113622,10172,Many,1
3.0,4.0,MissFortune,Side.blue,7.0,2080.0,2120.0,2080.0,8.0,1.75,7.0,13.0,13.0,23453.0,0.0,38.0,93417,10905,Many,0
4.0,7.0,Caitlyn,Side.red,8.0,6625.0,7774.0,6625.0,8.0,1.75,6.0,14.0,22.0,16979.0,2.0,44.0,174761,13736,Many,0
14.0,4.0,Rakan,Side.red,20.0,785.0,1426.0,785.0,13.0,1.7692307692307692,3.0,14.0,29.0,25997.0,0.0,91.0,24305,10261,Few,1
4.0,14.0,Karma,Side.blue,15.0,255.0,814.0,255.0,9.0,1.7777777777777777,1.0,14.0,23.0,22139.0,0.0,58.0,33706,7703,Few,1
4.0,14.0,Leona,Side.red,16.0,307.0,799.0,307.0,9.0,1.7777777777777777,0.0,13.0,47.0,18271.0,0.0,65.0,18765,7734,Few,1
4.0,14.0,Karma,Side.blue,15.0,255.0,814.0,255.0,9.0,1.7777777777777777,1.0,14.0,23.0,22139.0,0.0,58.0,33706,7703,Few,1
14.0,4.0,Twitch,Side.red,7.0,2283.0,2283.0,2283.0,9.0,1.777777778,9.0,14.0,8.0,23536.0,1.0,16.0,87734,11843,Many,2
3.0,4.0,Vayne,Side.blue,3.0,5984.0,8291.0,5984.0,5.0,1.8,6.0,13.0,15.0,16395.0,2.0,25.0,126365,11643,Many,1
4.0,12.0,Vex,Side.red,10.0,772.0,3843.0,772.0,10.0,1.8,8.0,14.0,39.0,22748.0,0.0,17.0,113253,10912,Many,1
12.0,4.0,Vex,Side.red,5.0,3114.0,4663.0,3114.0,5.0,1.8,4.0,13.0,19.0,12929.0,1.0,17.0,108254,10128,Many,1
4.0,14.0,Leblanc,Side.red,3.0,1365.0,1365.0,1365.0,5.0,1.8,6.0,13.0,15.0,14383.0,0.0,26.0,65530,8028,Many,1
12.0,4.0,Akali,Side.blue,6.0,278.0,278.0,278.0,5.0,1.8,3.0,14.0,1.0,19624.0,0.0,22.0,76716,9655,Many,1
4.0,1.0,MissFortune,Side.red,5.0,7344.0,15156.0,7344.0,5.0,1.8,4.0,14.0,3.0,14791.0,2.0,19.0,117574,10953,Many,0
4.0,14.0,Lissandra,Side.red,5.0,1684.0,5488.0,1684.0,5.0,1.8,4.0,14.0,25.0,12089.0,0.0,13.0,104946,9411,Many,2
12.0,4.0,Ryze,Side.red,3.0,371.0,5012.0,371.0,5.0,1.8,6.0,13.0,32.0,14802.0,0.0,7.0,118181,9209,Many,1
12.0,4.0,Sylas,Side.red,6.0,573.0,4468.0,573.0,5.0,1.8,3.0,14.0,22.0,24999.0,0.0,17.0,107372,9108,Many,1
4.0,6.0,Singed,Side.blue,22.0,456.0,456.0,456.0,15.0,1.8,5.0,14.0,32.0,32164.0,0.0,14.0,82299,9570,Few,0
14.0,4.0,Rakan,Side.blue,18.0,0.0,0.0,0.0,11.0,1.818181818181818,2.0,14.0,37.0,33160.0,0.0,132.0,26367,9097,Few,0
4.0,14.0,Thresh,Side.red,10.0,194.0,879.0,194.0,6.0,1.833333333,1.0,13.0,26.0,16091.0,0.0,65.0,16105,6819,Few,2
6.0,4.0,Vladimir,Side.blue,7.0,844.0,3457.0,844.0,6.0,1.833333333,4.0,14.0,5.0,20574.0,0.0,11.0,131374,10411,Many,2
12.0,4.0,Xerath,Side.blue,7.0,258.0,1361.0,258.0,6.0,1.8333333333333333,4.0,13.0,21.0,13043.0,0.0,22.0,90057,9109,Many,1
4.0,14.0,Nautilus,Side.red,10.0,67.0,2261.0,67.0,6.0,1.8333333333333333,1.0,13.0,40.0,17476.0,0.0,59.0,27690,7155,Few,0
4.0,14.0,Thresh,Side.red,9.0,56.0,422.0,56.0,6.0,1.8333333333333333,2.0,13.0,24.0,16362.0,0.0,87.0,15688,8067,Few,0
7.0,4.0,Jhin,Side.red,6.0,8086.0,9877.0,8086.0,6.0,1.8333333333333333,5.0,13.0,15.0,21440.0,1.0,8.0,134290,9869,Many,1
4.0,14.0,Kennen,Side.blue,5.0,2967.0,2967.0,2967.0,6.0,1.8333333333333333,6.0,14.0,17.0,18083.0,0.0,16.0,102925,10156,Many,0
7.0,4.0,Kaisa,Side.blue,4.0,3174.0,3174.0,3174.0,6.0,1.8333333333333333,7.0,14.0,0.0,19666.0,1.0,29.0,144675,12660,Many,1
1.0,4.0,Caitlyn,Side.blue,6.0,3993.0,9321.0,3993.0,6.0,1.8333333333333333,5.0,13.0,21.0,17988.0,1.0,30.0,145264,12284,Many,0
7.0,4.0,Jhin,Side.red,10.0,1721.0,6548.0,1721.0,7.0,1.857142857,3.0,14.0,19.0,15555.0,0.0,24.0,140902,10241,Many,2
4.0,12.0,Fizz,Side.blue,9.0,2829.0,2829.0,2829.0,7.0,1.8571428571428568,4.0,14.0,11.0,22822.0,1.0,14.0,79203,9658,Many,0
7.0,4.0,Syndra,Side.red,11.0,3840.0,7630.0,3840.0,7.0,1.8571428571428568,2.0,14.0,24.0,17590.0,0.0,21.0,107822,9457,Many,1
12.0,4.0,Lucian,Side.blue,6.0,347.0,1818.0,347.0,7.0,1.8571428571428568,7.0,13.0,0.0,14270.0,0.0,25.0,104910,9606,Many,1
14.0,4.0,Nunu,Side.red,7.0,375.0,4350.0,375.0,7.0,1.8571428571428568,6.0,13.0,25.0,18904.0,0.0,18.0,98360,9046,Many,1
14.0,4.0,Thresh,Side.blue,10.0,630.0,630.0,630.0,7.0,1.8571428571428568,3.0,13.0,46.0,23324.0,0.0,62.0,37530,8172,Few,0
14.0,4.0,Nami,Side.red,14.0,176.0,506.0,176.0,8.0,1.875,1.0,13.0,27.0,16891.0,1.0,48.0,11210,7744,Few,2
4.0,14.0,Lux,Side.blue,10.0,751.0,1476.0,751.0,8.0,1.875,5.0,13.0,65.0,18167.0,0.0,73.0,35917,9284,Few,1
4.0,14.0,Janna,Side.blue,13.0,1767.0,2205.0,1767.0,8.0,1.875,2.0,13.0,48.0,15208.0,0.0,56.0,37646,8521,Few,2
3.0,4.0,Karthus,Side.red,10.0,371.0,2477.0,371.0,8.0,1.875,5.0,14.0,14.0,14094.0,0.0,9.0,133284,10492,Many,0
4.0,7.0,Jhin,Side.red,9.0,598.0,5107.0,598.0,8.0,1.875,6.0,14.0,33.0,19334.0,0.0,22.0,145619,12258,Many,0
14.0,4.0,Sylas,Side.blue,8.0,0.0,1435.0,0.0,8.0,1.875,7.0,14.0,31.0,26582.0,0.0,70.0,61463,10960,Few,0
12.0,4.0,Vex,Side.red,14.0,2614.0,4926.0,2614.0,9.0,1.8888888888888888,3.0,14.0,37.0,20866.0,3.0,28.0,84007,8409,Many,1
14.0,4.0,Pyke,Side.red,9.0,0.0,0.0,0.0,9.0,1.8888888888888888,8.0,14.0,31.0,28613.0,0.0,107.0,28090,13538,Few,0
4.0,14.0,Rakan,Side.red,16.0,761.0,1489.0,761.0,9.0,1.888888889,1.0,14.0,35.0,22988.0,0.0,103.0,12761,8769,Few,2
