d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed,server
4.0,3.0,Ezreal,Side.blue,12.0,8937.0,17138.0,8937.0,2.0,11.5,11.0,14.0,7.0,19605.0,3.0,23.0,152635,12621,Other,Many,2
14.0,4.0,Thresh,Side.blue,20.0,147.0,1217.0,147.0,2.0,11.5,3.0,14.0,33.0,14057.0,0.0,66.0,18512,8928,Other,Few,1
7.0,4.0,Jhin,Side.red,4.0,7237.0,19630.0,7237.0,2.0,11.5,19.0,17.0,19.0,24650.0,3.0,20.0,280941,21285,Other,Many,0
12.0,4.0,Leblanc,Side.blue,10.0,2183.0,6841.0,2183.0,2.0,11.5,13.0,17.0,16.0,25443.0,2.0,36.0,153870,16154,Other,Many,2
7.0,4.0,Jhin,Side.red,4.0,7237.0,19630.0,7237.0,2.0,11.5,19.0,17.0,19.0,24650.0,3.0,20.0,280941,21285,Other,Many,0
6.0,4.0,Darius,Side.blue,8.0,3226.0,10099.0,3226.0,2.0,11.5,15.0,15.0,29.0,23244.0,1.0,15.0,123224,14500,TopLane_Jungle,Many,1
14.0,4.0,Leona,Side.blue,22.0,656.0,790.0,656.0,2.0,11.5,1.0,13.0,36.0,12260.0,0.0,59.0,21859,7924,Other,Few,1
4.0,14.0,Lux,Side.red,21.0,2718.0,5796.0,2718.0,2.0,11.5,2.0,13.0,48.0,9496.0,0.0,84.0,42023,8754,Other,Few,2
4.0,3.0,Rakan,Side.red,21.0,646.0,4081.0,646.0,2.0,11.5,2.0,14.0,25.0,10335.0,1.0,91.0,22824,8584,Other,Few,2
4.0,14.0,Rakan,Side.blue,21.0,439.0,2616.0,439.0,2.0,11.5,2.0,14.0,28.0,12742.0,0.0,122.0,22205,9936,Other,Few,1
1.0,4.0,Jhin,Side.red,10.0,5423.0,16516.0,5423.0,2.0,11.5,13.0,17.0,28.0,18046.0,3.0,50.0,283652,18800,Other,Many,1
4.0,14.0,Nautilus,Side.red,19.0,226.0,226.0,226.0,2.0,11.5,4.0,15.0,52.0,15787.0,0.0,75.0,21700,8860,Other,Few,2
11.0,6.0,Hecarim,Side.blue,8.0,248.0,9770.0,248.0,2.0,11.5,15.0,13.0,26.0,24939.0,0.0,8.0,139912,11876,TopLane_Jungle,Few,0
4.0,14.0,Leblanc,Side.red,13.0,2648.0,5922.0,2648.0,3.0,11.66666667,22.0,18.0,27.0,28045.0,1.0,31.0,135495,17780,Other,Many,2
14.0,4.0,Zilean,Side.blue,9.0,2540.0,2540.0,2540.0,0.0,12.0,3.0,13.0,18.0,3308.0,2.0,39.0,28112,7769,Other,Few,0
14.0,4.0,Lux,Side.blue,11.0,1339.0,1521.0,1339.0,0.0,12.0,1.0,9.0,22.0,3058.0,0.0,27.0,24670,6024,Other,Few,2
11.0,4.0,Nidalee,Side.blue,14.0,2783.0,33732.0,2783.0,2.0,12.0,10.0,16.0,0.0,26982.0,1.0,33.0,207206,12772,TopLane_Jungle,Few,0
7.0,4.0,Aphelios,Side.blue,6.0,2178.0,3278.0,2178.0,0.0,12.0,6.0,10.0,11.0,2470.0,1.0,14.0,57543,7025,Other,Many,0
4.0,14.0,Thresh,Side.red,12.0,942.0,1774.0,942.0,1.0,12.0,0.0,10.0,18.0,5778.0,0.0,34.0,15040,5466,Other,Few,2
3.0,4.0,Lulu,Side.blue,22.0,1371.0,1877.0,1371.0,2.0,12.0,2.0,14.0,41.0,11632.0,0.0,81.0,16979,8490,Other,Few,0
12.0,4.0,Poppy,Side.red,5.0,6182.0,10984.0,6182.0,1.0,12.0,7.0,14.0,20.0,14098.0,2.0,11.0,103044,10438,TopLane_Jungle,Many,0
11.0,4.0,Graves,Side.red,7.0,1607.0,7146.0,1607.0,1.0,12.0,5.0,10.0,7.0,8249.0,1.0,8.0,82953,7169,TopLane_Jungle,Few,0
4.0,14.0,Thresh,Side.red,10.0,1843.0,4477.0,1843.0,1.0,12.0,2.0,11.0,15.0,7601.0,0.0,29.0,21445,7481,Other,Few,0
4.0,3.0,Yasuo,Side.blue,6.0,3065.0,5243.0,3065.0,1.0,12.0,6.0,12.0,19.0,8086.0,1.0,9.0,98066,9084,Other,Many,1
11.0,4.0,XinZhao,Side.blue,4.0,935.0,34301.0,935.0,0.0,12.0,8.0,13.0,15.0,20325.0,0.0,30.0,123917,10498,TopLane_Jungle,Few,1
3.0,14.0,Yuumi,Side.blue,27.0,317.0,3821.0,317.0,3.0,12.0,9.0,15.0,26.0,5994.0,0.0,79.0,36581,12167,Other,Few,1
4.0,11.0,Kayn,Side.red,15.0,5069.0,48739.0,5069.0,2.0,12.0,9.0,15.0,12.0,30975.0,5.0,24.0,158116,15251,TopLane_Jungle,Few,2
12.0,14.0,Katarina,Side.red,4.0,1202.0,1202.0,1202.0,1.0,12.0,8.0,10.0,2.0,9974.0,0.0,10.0,69058,8082,Other,Few,2
12.0,4.0,Orianna,Side.red,6.0,8986.0,13786.0,8986.0,1.0,12.0,6.0,18.0,17.0,17903.0,4.0,40.0,212196,15393,Other,Many,0
6.0,4.0,Garen,Side.red,5.0,1523.0,3015.0,1523.0,1.0,12.0,7.0,16.0,27.0,21174.0,1.0,12.0,150751,11787,Other,Many,0
11.0,4.0,Zed,Side.red,4.0,4941.0,29215.0,4941.0,2.0,12.0,20.0,16.0,5.0,19627.0,3.0,19.0,212768,16976,TopLane_Jungle,Few,2
12.0,4.0,Kled,Side.blue,4.0,6913.0,9378.0,6913.0,1.0,12.0,8.0,14.0,4.0,17086.0,4.0,14.0,66006,9822,TopLane_Jungle,Many,0
12.0,4.0,Renekton,Side.red,8.0,700.0,16518.0,700.0,0.0,12.0,4.0,15.0,19.0,17812.0,1.0,16.0,143737,10754,TopLane_Jungle,Many,1
12.0,4.0,Corki,Side.blue,7.0,4700.0,8737.0,4700.0,1.0,12.0,5.0,16.0,0.0,14385.0,2.0,28.0,157117,12425,TopLane_Jungle,Many,1
4.0,14.0,Karma,Side.blue,22.0,787.0,787.0,787.0,2.0,12.0,2.0,13.0,16.0,11930.0,0.0,72.0,12686,8512,Other,Few,0
12.0,4.0,Kled,Side.blue,5.0,6104.0,8459.0,6104.0,1.0,12.0,7.0,13.0,7.0,18629.0,2.0,12.0,87654,10277,TopLane_Jungle,Many,1
11.0,4.0,XinZhao,Side.blue,4.0,935.0,34301.0,935.0,0.0,12.0,8.0,13.0,15.0,20325.0,0.0,30.0,123917,10498,TopLane_Jungle,Few,1
14.0,4.0,Zoe,Side.blue,2.0,1525.0,1525.0,1525.0,0.0,12.0,10.0,13.0,12.0,6893.0,0.0,12.0,81661,8906,Other,Many,1
14.0,4.0,Bard,Side.red,22.0,1899.0,3443.0,1899.0,2.0,12.0,2.0,14.0,36.0,19916.0,2.0,61.0,28699,9285,Other,Few,0
4.0,12.0,Akshan,Side.red,13.0,9119.0,27105.0,9119.0,2.0,12.0,11.0,18.0,6.0,19612.0,2.0,29.0,269137,19998,TopLane_Jungle,Many,0
4.0,11.0,JarvanIV,Side.blue,8.0,0.0,11767.0,0.0,1.0,12.0,4.0,10.0,6.0,11493.0,0.0,20.0,72577,6287,TopLane_Jungle,Few,1
7.0,4.0,Sona,Side.red,8.0,2420.0,4631.0,2420.0,1.0,12.0,4.0,10.0,6.0,6879.0,0.0,37.0,14618,6421,Other,Few,2
4.0,14.0,Janna,Side.red,24.0,3923.0,6295.0,3923.0,2.0,12.0,0.0,13.0,34.0,11722.0,0.0,65.0,26218,8679,Other,Few,0
4.0,14.0,Thresh,Side.red,11.0,1736.0,2847.0,1736.0,1.0,12.0,1.0,11.0,23.0,8215.0,1.0,52.0,14275,6566,Other,Few,0
14.0,4.0,Rakan,Side.blue,11.0,86.0,1634.0,86.0,1.0,12.0,1.0,10.0,17.0,8515.0,1.0,66.0,14959,5793,Other,Few,1
12.0,14.0,Viego,Side.red,3.0,6594.0,16698.0,6594.0,1.0,12.0,9.0,15.0,10.0,16017.0,3.0,9.0,150045,12596,TopLane_Jungle,Many,0
4.0,14.0,Akshan,Side.blue,4.0,2590.0,2732.0,2590.0,2.0,12.0,20.0,13.0,4.0,10529.0,0.0,12.0,95284,13950,Other,Many,1
4.0,3.0,Jhin,Side.blue,10.0,6603.0,9987.0,6603.0,1.0,12.0,2.0,15.0,11.0,15047.0,3.0,21.0,182282,11020,Other,Many,2
4.0,11.0,LeeSin,Side.red,9.0,4657.0,29576.0,4657.0,2.0,12.0,15.0,14.0,19.0,27389.0,2.0,20.0,149527,13454,TopLane_Jungle,Few,2
4.0,11.0,LeeSin,Side.red,19.0,4715.0,38259.0,4715.0,2.0,12.0,5.0,16.0,19.0,39593.0,1.0,30.0,174352,13282,TopLane_Jungle,Few,2
11.0,4.0,XinZhao,Side.red,6.0,3180.0,24478.0,3180.0,1.0,12.0,6.0,12.0,12.0,15404.0,2.0,15.0,103458,8335,TopLane_Jungle,Few,1
4.0,7.0,Lucian,Side.blue,7.0,12097.0,12097.0,12097.0,0.0,12.0,5.0,12.0,0.0,6731.0,5.0,15.0,117713,11144,Other,Many,0
14.0,12.0,Camille,Side.blue,8.0,3764.0,7563.0,3764.0,0.0,12.0,4.0,15.0,16.0,22940.0,2.0,24.0,119128,11333,TopLane_Jungle,Many,0
3.0,4.0,Senna,Side.red,14.0,5695.0,11655.0,5695.0,2.0,12.0,10.0,15.0,24.0,12196.0,2.0,14.0,117292,13662,Other,Many,0
4.0,11.0,LeeSin,Side.red,6.0,0.0,20155.0,0.0,1.0,12.0,6.0,11.0,6.0,14193.0,0.0,13.0,85843,7284,TopLane_Jungle,Few,0
11.0,4.0,JarvanIV,Side.blue,9.0,979.0,6980.0,979.0,0.0,12.0,3.0,12.0,9.0,11136.0,0.0,25.0,85156,7480,TopLane_Jungle,Few,2
4.0,7.0,Lux,Side.blue,9.0,2625.0,2625.0,2625.0,1.0,12.0,3.0,10.0,29.0,4435.0,0.0,27.0,21024,7060,Other,Few,2
4.0,14.0,Xerath,Side.red,11.0,839.0,3746.0,839.0,1.0,12.0,1.0,11.0,26.0,5665.0,0.0,31.0,27700,6441,Other,Few,2
11.0,4.0,Evelynn,Side.blue,7.0,168.0,19637.0,168.0,1.0,12.0,5.0,12.0,9.0,16310.0,1.0,9.0,132253,8337,TopLane_Jungle,Few,0
11.0,6.0,Hecarim,Side.red,8.0,508.0,24281.0,508.0,1.0,12.0,4.0,13.0,16.0,21551.0,0.0,23.0,116069,8455,TopLane_Jungle,Few,0
4.0,11.0,RekSai,Side.red,6.0,0.0,17201.0,0.0,1.0,12.0,6.0,13.0,11.0,18269.0,0.0,30.0,116494,9130,TopLane_Jungle,Few,0
4.0,1.0,MissFortune,Side.red,9.0,4867.0,10985.0,4867.0,0.0,12.0,3.0,12.0,5.0,6557.0,2.0,29.0,73258,8794,Other,Many,0
4.0,11.0,Graves,Side.red,6.0,3785.0,30752.0,3785.0,2.0,12.0,18.0,15.0,18.0,15070.0,2.0,29.0,188495,14675,TopLane_Jungle,Few,1
4.0,6.0,Darius,Side.red,3.0,8702.0,13905.0,8702.0,0.0,12.0,9.0,16.0,13.0,19616.0,2.0,28.0,201677,15428,TopLane_Jungle,Many,2
11.0,4.0,Qiyana,Side.red,3.0,4007.0,30345.0,4007.0,0.0,12.0,9.0,12.0,11.0,13913.0,3.0,27.0,119700,9037,TopLane_Jungle,Few,2
11.0,4.0,XinZhao,Side.red,9.0,491.0,23829.0,491.0,1.0,12.0,3.0,11.0,14.0,18643.0,0.0,29.0,102901,7749,TopLane_Jungle,Few,1
12.0,4.0,Kled,Side.blue,5.0,6104.0,8459.0,6104.0,1.0,12.0,7.0,13.0,7.0,18629.0,2.0,12.0,87654,10277,TopLane_Jungle,Many,1
4.0,11.0,Graves,Side.red,9.0,2844.0,51057.0,2844.0,2.0,12.0,15.0,16.0,23.0,26001.0,2.0,29.0,246970,15887,TopLane_Jungle,Few,0
4.0,1.0,Lucian,Side.blue,2.0,3355.0,8642.0,3355.0,1.0,12.0,10.0,13.0,2.0,16874.0,2.0,20.0,123097,11774,Other,Many,2
4.0,12.0,Seraphine,Side.blue,10.0,4897.0,8575.0,4897.0,1.0,12.0,2.0,13.0,12.0,8533.0,1.0,23.0,87840,8752,Other,Many,2
4.0,11.0,Talon,Side.red,10.0,3343.0,42679.0,3343.0,2.0,12.0,14.0,18.0,5.0,34093.0,3.0,22.0,252611,17015,TopLane_Jungle,Few,0
12.0,4.0,Gragas,Side.blue,10.0,3629.0,4304.0,3629.0,0.0,12.0,2.0,13.0,21.0,12096.0,1.0,7.0,80861,8036,TopLane_Jungle,Many,1
4.0,14.0,Leblanc,Side.blue,3.0,5878.0,5878.0,5878.0,0.0,12.0,9.0,12.0,12.0,8453.0,0.0,12.0,62215,9305,Other,Many,0
11.0,4.0,Elise,Side.blue,10.0,942.0,29773.0,942.0,2.0,12.0,14.0,16.0,22.0,24324.0,1.0,25.0,158541,13456,TopLane_Jungle,Few,0
14.0,4.0,Nautilus,Side.red,10.0,0.0,2106.0,0.0,0.0,12.0,2.0,10.0,29.0,7132.0,0.0,64.0,20761,6563,Other,Few,0
11.0,4.0,Ekko,Side.red,0.0,7246.0,30175.0,7246.0,0.0,12.0,12.0,14.0,9.0,23698.0,4.0,15.0,196832,12260,TopLane_Jungle,Few,0
4.0,11.0,Talon,Side.red,10.0,3343.0,42679.0,3343.0,2.0,12.0,14.0,18.0,5.0,34093.0,3.0,22.0,252611,17015,TopLane_Jungle,Few,0
11.0,4.0,Talon,Side.blue,5.0,0.0,14644.0,0.0,1.0,12.0,7.0,10.0,5.0,15171.0,0.0,22.0,76008,7735,TopLane_Jungle,Few,1
4.0,14.0,Nami,Side.blue,9.0,3752.0,3752.0,3752.0,1.0,12.0,3.0,10.0,11.0,5459.0,0.0,16.0,16112,6779,Other,Few,2
4.0,11.0,Talon,Side.red,10.0,3343.0,42679.0,3343.0,2.0,12.0,14.0,18.0,5.0,34093.0,3.0,22.0,252611,17015,TopLane_Jungle,Few,0
14.0,4.0,Rakan,Side.blue,23.0,1507.0,6796.0,1507.0,2.0,12.5,2.0,12.0,26.0,12467.0,1.0,62.0,21869,9237,Other,Few,0
11.0,4.0,Ekko,Side.red,12.0,3490.0,33536.0,3490.0,2.0,12.5,13.0,15.0,22.0,23277.0,2.0,13.0,154564,13853,TopLane_Jungle,Few,1
11.0,4.0,Ekko,Side.blue,15.0,5035.0,45759.0,5035.0,2.0,12.5,10.0,15.0,23.0,26714.0,3.0,22.0,191654,14070,TopLane_Jungle,Few,0
4.0,11.0,Qiyana,Side.red,7.0,2912.0,15299.0,2912.0,2.0,12.5,18.0,12.0,15.0,18869.0,1.0,22.0,124963,12208,TopLane_Jungle,Few,0
4.0,7.0,Aphelios,Side.blue,9.0,12226.0,12226.0,12226.0,2.0,12.5,16.0,13.0,15.0,21219.0,3.0,14.0,154463,14884,Other,Many,2
3.0,4.0,Lux,Side.red,18.0,2034.0,5370.0,2034.0,2.0,12.5,7.0,14.0,55.0,10150.0,0.0,113.0,72268,11606,Other,Few,2
14.0,4.0,AurelionSol,Side.blue,12.0,3848.0,12293.0,3848.0,2.0,12.5,13.0,18.0,27.0,17343.0,4.0,36.0,205139,16806,Other,Many,2
4.0,7.0,Xayah,Side.red,13.0,3077.0,21259.0,3077.0,2.0,13.0,13.0,15.0,7.0,17065.0,1.0,25.0,133711,13067,Other,Many,0
4.0,12.0,Graves,Side.red,5.0,3257.0,4705.0,3257.0,1.0,13.0,8.0,13.0,10.0,14209.0,2.0,8.0,101687,10028,TopLane_Jungle,Many,0
4.0,11.0,Nunu,Side.blue,10.0,1514.0,20595.0,1514.0,0.0,13.0,3.0,11.0,18.0,17194.0,3.0,15.0,92601,7444,TopLane_Jungle,Few,1
14.0,4.0,Ahri,Side.red,8.0,3656.0,3804.0,3656.0,0.0,13.0,5.0,13.0,11.0,7016.0,1.0,9.0,82257,8741,Other,Many,0
12.0,14.0,Sejuani,Side.blue,7.0,8943.0,10839.0,8943.0,1.0,13.0,6.0,15.0,24.0,22251.0,5.0,22.0,149025,12272,TopLane_Jungle,Many,2
14.0,4.0,Rell,Side.blue,10.0,388.0,388.0,388.0,0.0,13.0,3.0,8.0,15.0,5510.0,0.0,29.0,14604,5092,Other,Few,0
14.0,4.0,Blitzcrank,Side.red,11.0,285.0,2689.0,285.0,1.0,13.0,2.0,12.0,34.0,11740.0,0.0,85.0,25834,7001,Other,Few,1
11.0,4.0,Viego,Side.blue,10.0,1006.0,16922.0,1006.0,2.0,13.0,16.0,14.0,15.0,20853.0,2.0,21.0,137678,12827,TopLane_Jungle,Few,2
14.0,4.0,Zilean,Side.blue,22.0,3024.0,3341.0,3024.0,2.0,13.0,4.0,16.0,34.0,16460.0,3.0,78.0,77875,11421,Other,Few,0
7.0,4.0,Jinx,Side.red,13.0,8287.0,9024.0,8287.0,0.0,13.0,0.0,13.0,10.0,4694.0,4.0,15.0,105215,9895,Other,Many,0
12.0,4.0,Orianna,Side.red,19.0,3773.0,9628.0,3773.0,2.0,13.0,7.0,15.0,23.0,13318.0,2.0,32.0,137919,12809,Other,Many,1
4.0,12.0,Renekton,Side.blue,7.0,4034.0,4574.0,4034.0,0.0,13.0,6.0,14.0,12.0,20283.0,3.0,25.0,111007,10540,TopLane_Jungle,Many,0
14.0,4.0,Zilean,Side.blue,12.0,1239.0,1881.0,1239.0,1.0,13.0,1.0,14.0,19.0,11900.0,0.0,49.0,44247,7622,Other,Few,0
1.0,4.0,Jinx,Side.blue,2.0,9551.0,17459.0,9551.0,1.0,13.0,11.0,12.0,8.0,9519.0,5.0,13.0,121630,11520,Other,Many,1
4.0,7.0,Varus,Side.red,5.0,1651.0,9361.0,1651.0,1.0,13.0,8.0,12.0,14.0,8702.0,2.0,23.0,72230,9092,Other,Many,2
3.0,14.0,Yuumi,Side.red,12.0,505.0,3417.0,505.0,1.0,13.0,1.0,13.0,13.0,7314.0,1.0,60.0,20846,8285,Other,Few,0
12.0,4.0,Camille,Side.blue,6.0,10706.0,15724.0,10706.0,1.0,13.0,7.0,16.0,18.0,17834.0,4.0,14.0,127771,12529,TopLane_Jungle,Many,1
1.0,4.0,Xayah,Side.red,7.0,5046.0,6162.0,5046.0,0.0,13.0,6.0,11.0,5.0,4777.0,1.0,7.0,68479,8162,Other,Many,1
11.0,4.0,Ekko,Side.blue,6.0,2063.0,36131.0,2063.0,0.0,13.0,7.0,15.0,19.0,28864.0,2.0,29.0,198554,11332,TopLane_Jungle,Few,2
11.0,4.0,Karthus,Side.red,8.0,0.0,22590.0,0.0,1.0,13.0,5.0,11.0,5.0,11017.0,0.0,14.0,101825,7741,TopLane_Jungle,Few,0
12.0,4.0,Sylas,Side.red,8.0,3476.0,4254.0,3476.0,1.0,13.0,5.0,13.0,22.0,16136.0,1.0,17.0,82269,9299,TopLane_Jungle,Many,1
4.0,11.0,Ivern,Side.blue,10.0,1504.0,13516.0,1504.0,0.0,13.0,3.0,12.0,29.0,7719.0,4.0,18.0,322585,7999,TopLane_Jungle,Few,0
4.0,14.0,Lux,Side.blue,13.0,603.0,903.0,603.0,1.0,13.0,0.0,11.0,24.0,7167.0,0.0,41.0,19327,6336,Other,Few,1
7.0,4.0,Jinx,Side.blue,5.0,6434.0,12533.0,6434.0,1.0,13.0,8.0,13.0,7.0,9204.0,3.0,28.0,121601,11487,Other,Many,1
3.0,14.0,Yuumi,Side.blue,12.0,1393.0,1649.0,1393.0,0.0,13.0,1.0,10.0,15.0,2082.0,1.0,32.0,11640,6157,Other,Few,0
7.0,4.0,Lulu,Side.blue,12.0,991.0,3838.0,991.0,0.0,13.0,1.0,9.0,8.0,3618.0,0.0,21.0,12804,5451,Other,Few,0
4.0,14.0,Pyke,Side.red,9.0,1015.0,1015.0,1015.0,0.0,13.0,4.0,12.0,10.0,8352.0,0.0,99.0,17601,8813,Other,Few,1
14.0,4.0,Qiyana,Side.red,5.0,4985.0,10173.0,4985.0,1.0,13.0,8.0,13.0,11.0,9489.0,2.0,19.0,128431,11246,Other,Many,0
4.0,7.0,Xayah,Side.red,5.0,14455.0,26475.0,14455.0,0.0,13.0,8.0,15.0,10.0,10425.0,3.0,23.0,203757,14501,Other,Many,2
4.0,14.0,Alistar,Side.blue,12.0,251.0,251.0,251.0,1.0,13.0,1.0,9.0,31.0,5825.0,0.0,39.0,14728,4945,Other,Few,0
14.0,4.0,Leblanc,Side.blue,18.0,9035.0,13348.0,9035.0,2.0,13.0,8.0,17.0,18.0,23245.0,4.0,55.0,139387,14882,Other,Many,1
12.0,4.0,Syndra,Side.red,6.0,2909.0,3139.0,2909.0,1.0,13.0,7.0,12.0,16.0,7904.0,1.0,16.0,66561,8427,Other,Many,1
1.0,4.0,Samira,Side.red,3.0,11145.0,18821.0,11145.0,2.0,13.0,23.0,13.0,6.0,13427.0,5.0,17.0,155527,17134,Other,Many,1
7.0,4.0,Jinx,Side.red,7.0,5392.0,11267.0,5392.0,1.0,13.0,6.0,13.0,10.0,8127.0,2.0,12.0,125064,10298,Other,Many,2
4.0,11.0,Volibear,Side.blue,4.0,1374.0,12010.0,1374.0,0.0,13.0,9.0,11.0,15.0,10337.0,1.0,13.0,79819,9102,TopLane_Jungle,Few,0
3.0,4.0,Nami,Side.red,10.0,957.0,957.0,957.0,1.0,13.0,3.0,10.0,14.0,5751.0,0.0,26.0,10486,5738,Other,Few,1
4.0,14.0,Nami,Side.red,12.0,207.0,769.0,207.0,0.0,13.0,1.0,10.0,20.0,4331.0,1.0,48.0,9132,5634,Other,Few,2
4.0,11.0,Viego,Side.blue,5.0,1242.0,37949.0,1242.0,1.0,13.0,8.0,14.0,16.0,28464.0,1.0,20.0,163413,10587,TopLane_Jungle,Few,0
4.0,7.0,Caitlyn,Side.red,6.0,3459.0,3459.0,3459.0,1.0,13.0,7.0,10.0,6.0,7153.0,1.0,14.0,55815,8848,Other,Many,1
11.0,4.0,Viego,Side.blue,10.0,1545.0,30851.0,1545.0,1.0,13.0,3.0,13.0,14.0,29109.0,2.0,6.0,141503,9363,TopLane_Jungle,Few,0
4.0,11.0,LeeSin,Side.blue,9.0,3250.0,15730.0,3250.0,0.0,13.0,4.0,14.0,9.0,19825.0,2.0,34.0,143808,10397,TopLane_Jungle,Few,1
14.0,12.0,Akali,Side.red,3.0,2078.0,2078.0,2078.0,1.0,13.0,10.0,15.0,2.0,14941.0,0.0,16.0,96825,10688,TopLane_Jungle,Many,1
11.0,4.0,Viego,Side.blue,7.0,1018.0,27276.0,1018.0,0.0,13.0,6.0,11.0,12.0,13731.0,1.0,17.0,113491,8725,TopLane_Jungle,Few,1
3.0,4.0,Braum,Side.red,13.0,0.0,2489.0,0.0,1.0,13.0,0.0,8.0,21.0,6108.0,0.0,17.0,13249,4130,Other,Few,1
4.0,12.0,Corki,Side.red,4.0,11382.0,23356.0,11382.0,0.0,13.0,9.0,17.0,0.0,11459.0,5.0,49.0,238394,16146,Other,Many,2
4.0,12.0,Malphite,Side.red,8.0,3389.0,3389.0,3389.0,1.0,13.0,5.0,13.0,22.0,9433.0,3.0,8.0,81547,9791,TopLane_Jungle,Many,2
4.0,7.0,Xayah,Side.blue,14.0,8037.0,21997.0,8037.0,2.0,13.0,12.0,18.0,12.0,25136.0,4.0,17.0,265182,17875,Other,Many,0
11.0,4.0,Khazix,Side.blue,7.0,2686.0,29571.0,2686.0,2.0,13.5,20.0,14.0,7.0,15616.0,2.0,22.0,129152,13225,TopLane_Jungle,Few,2
14.0,4.0,TwistedFate,Side.blue,18.0,15077.0,15984.0,15077.0,2.0,13.5,9.0,17.0,37.0,23964.0,7.0,17.0,206970,17138,Other,Many,1
12.0,4.0,Gangplank,Side.red,14.0,14632.0,35935.0,14632.0,2.0,13.5,13.0,18.0,22.0,22646.0,4.0,51.0,270316,18953,TopLane_Jungle,Many,0
14.0,4.0,TwistedFate,Side.blue,18.0,15077.0,15984.0,15077.0,2.0,13.5,9.0,17.0,37.0,23964.0,7.0,17.0,206970,17138,Other,Many,1
4.0,11.0,Nidalee,Side.red,3.0,2371.0,17586.0,2371.0,0.0,14.0,11.0,10.0,7.0,12493.0,1.0,17.0,75384,8958,TopLane_Jungle,Few,0
4.0,14.0,Galio,Side.red,12.0,928.0,1359.0,928.0,1.0,14.0,2.0,9.0,22.0,8977.0,0.0,68.0,24187,6300,Other,Few,1
4.0,14.0,Galio,Side.red,12.0,928.0,1359.0,928.0,1.0,14.0,2.0,9.0,22.0,8977.0,0.0,68.0,24187,6300,Other,Few,1
4.0,11.0,LeeSin,Side.blue,10.0,6216.0,26705.0,6216.0,2.0,14.0,18.0,16.0,26.0,37610.0,1.0,34.0,189428,16848,TopLane_Jungle,Few,1
11.0,4.0,Graves,Side.red,8.0,2362.0,33341.0,2362.0,0.0,14.0,6.0,16.0,21.0,20167.0,0.0,29.0,255481,13886,TopLane_Jungle,Few,1
3.0,4.0,Cassiopeia,Side.red,5.0,2254.0,8229.0,2254.0,0.0,14.0,9.0,13.0,19.0,13704.0,1.0,13.0,95127,9574,Other,Many,1
7.0,4.0,Caitlyn,Side.blue,6.0,14662.0,20752.0,14662.0,0.0,14.0,8.0,14.0,10.0,9973.0,7.0,17.0,173891,13731,Other,Many,1
11.0,4.0,Nidalee,Side.red,17.0,1490.0,28054.0,1490.0,2.0,14.0,11.0,14.0,7.0,22894.0,1.0,37.0,118697,12125,TopLane_Jungle,Few,1
11.0,4.0,Talon,Side.red,7.0,0.0,27988.0,0.0,0.0,14.0,7.0,14.0,4.0,19653.0,0.0,20.0,180983,10890,TopLane_Jungle,Few,2
11.0,4.0,LeeSin,Side.red,4.0,1809.0,20308.0,1809.0,1.0,14.0,10.0,11.0,13.0,13792.0,1.0,13.0,86684,9211,TopLane_Jungle,Few,1
14.0,4.0,Rumble,Side.blue,1.0,1103.0,1103.0,1103.0,1.0,14.0,13.0,13.0,8.0,9205.0,1.0,8.0,75202,9535,Other,Many,0
11.0,4.0,Nidalee,Side.red,5.0,0.0,7638.0,0.0,0.0,14.0,9.0,11.0,2.0,11141.0,0.0,21.0,68859,7508,TopLane_Jungle,Few,1
14.0,4.0,Zilean,Side.red,10.0,4028.0,4028.0,4028.0,0.0,14.0,4.0,11.0,24.0,4547.0,3.0,25.0,30725,7271,Other,Few,0
7.0,4.0,Ezreal,Side.red,3.0,9243.0,9243.0,9243.0,0.0,14.0,11.0,10.0,0.0,6155.0,3.0,10.0,100794,10520,Other,Many,1
4.0,11.0,Talon,Side.red,5.0,0.0,5571.0,0.0,1.0,14.0,9.0,12.0,2.0,11570.0,0.0,18.0,92388,8147,TopLane_Jungle,Few,1
3.0,14.0,Yuumi,Side.red,14.0,1048.0,2263.0,1048.0,0.0,14.0,0.0,11.0,13.0,3038.0,0.0,39.0,15230,5924,Other,Few,0
14.0,11.0,Shaco,Side.red,3.0,1651.0,15581.0,1651.0,1.0,14.0,11.0,13.0,14.0,13527.0,2.0,11.0,125849,10312,TopLane_Jungle,Few,0
4.0,12.0,Jayce,Side.blue,5.0,12905.0,25550.0,12905.0,1.0,14.0,9.0,15.0,6.0,12353.0,4.0,26.0,179427,14109,TopLane_Jungle,Many,0
4.0,3.0,Yasuo,Side.red,5.0,3156.0,3156.0,3156.0,1.0,14.0,9.0,10.0,18.0,8005.0,2.0,9.0,87392,9227,Other,Many,1
12.0,4.0,Leblanc,Side.blue,9.0,4236.0,4311.0,4236.0,1.0,14.0,5.0,15.0,16.0,20250.0,1.0,21.0,109711,10496,Other,Many,1
11.0,4.0,LeeSin,Side.blue,13.0,929.0,37333.0,929.0,2.0,14.0,15.0,14.0,16.0,18442.0,1.0,38.0,125378,13205,TopLane_Jungle,Few,2
