d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,minions_killed,server
11.0,6.0,Hecarim,Side.blue,13.0,0.0,8461.0,0.0,8.0,2.125,4.0,14.0,25.0,35335.0,0.0,33.0,130935,10227,Few,0
4.0,11.0,LeeSin,Side.red,6.0,0.0,15505.0,0.0,7.0,2.142857142857143,9.0,13.0,20.0,29440.0,0.0,20.0,126363,11084,Few,1
11.0,14.0,Talon,Side.blue,5.0,0.0,10126.0,0.0,7.0,2.142857143,10.0,14.0,7.0,23252.0,0.0,13.0,150048,11362,Few,2
4.0,11.0,Graves,Side.blue,9.0,313.0,22254.0,313.0,6.0,2.1666666666666665,4.0,14.0,15.0,19791.0,0.0,36.0,183309,11305,Few,1
4.0,11.0,Graves,Side.blue,1.0,1207.0,18865.0,1207.0,6.0,2.1666666666666665,12.0,14.0,16.0,17754.0,2.0,28.0,142948,12001,Few,1
12.0,4.0,Rengar,Side.red,4.0,963.0,8311.0,963.0,5.0,2.2,7.0,14.0,13.0,21472.0,1.0,19.0,119296,10451,Many,0
12.0,4.0,Renekton,Side.blue,5.0,4136.0,6601.0,4136.0,5.0,2.2,6.0,13.0,17.0,24162.0,2.0,23.0,113199,10297,Many,1
11.0,4.0,Viego,Side.red,0.0,0.0,29785.0,0.0,5.0,2.2,11.0,13.0,9.0,31064.0,0.0,21.0,133528,11440,Few,2
11.0,4.0,Khazix,Side.red,6.0,460.0,23038.0,460.0,5.0,2.2,5.0,13.0,3.0,22797.0,0.0,22.0,136975,9774,Few,1
4.0,12.0,Lucian,Side.blue,13.0,3009.0,6223.0,3009.0,9.0,2.2222222222222223,7.0,14.0,0.0,18142.0,1.0,22.0,92948,10638,Many,0
12.0,4.0,Viktor,Side.blue,7.0,3243.0,3243.0,3243.0,4.0,2.25,2.0,14.0,14.0,14789.0,1.0,23.0,110014,9998,Many,1
14.0,12.0,Camille,Side.red,2.0,2322.0,2322.0,2322.0,4.0,2.25,7.0,13.0,14.0,17929.0,1.0,9.0,79963,9167,Many,1
4.0,12.0,Yasuo,Side.red,15.0,2382.0,2823.0,2382.0,8.0,2.25,3.0,13.0,31.0,19876.0,1.0,15.0,105337,9868,Many,2
4.0,12.0,Jax,Side.red,4.0,7237.0,22852.0,7237.0,4.0,2.25,5.0,14.0,14.0,18425.0,4.0,18.0,110274,10078,Many,1
6.0,11.0,Hecarim,Side.blue,4.0,582.0,15621.0,582.0,4.0,2.25,5.0,13.0,9.0,23137.0,1.0,21.0,145539,9178,Few,2
4.0,12.0,Jayce,Side.blue,6.0,6432.0,11888.0,6432.0,4.0,2.25,3.0,14.0,6.0,14709.0,3.0,25.0,142144,11883,Many,1
4.0,11.0,LeeSin,Side.blue,7.0,0.0,7876.0,0.0,7.0,2.2857142857142856,9.0,14.0,28.0,31412.0,0.0,22.0,131137,11550,Few,0
4.0,11.0,LeeSin,Side.blue,5.0,0.0,7884.0,0.0,6.0,2.333333333,9.0,13.0,21.0,32182.0,0.0,23.0,122082,10077,Few,2
11.0,4.0,XinZhao,Side.red,7.0,1270.0,24166.0,1270.0,6.0,2.333333333,7.0,13.0,14.0,23623.0,1.0,23.0,128321,11055,Few,2
12.0,14.0,Jax,Side.red,3.0,5910.0,14800.0,5910.0,3.0,2.333333333333333,4.0,14.0,13.0,17463.0,1.0,33.0,124922,10043,Many,0
12.0,4.0,Urgot,Side.blue,4.0,5295.0,14048.0,5295.0,3.0,2.333333333333333,3.0,13.0,20.0,11216.0,2.0,22.0,85788,9050,Many,0
4.0,11.0,Viego,Side.blue,4.0,367.0,2293.0,367.0,6.0,2.333333333333333,10.0,13.0,18.0,26934.0,1.0,36.0,134205,11870,Few,1
12.0,4.0,Yone,Side.red,10.0,3186.0,3186.0,3186.0,6.0,2.333333333333333,4.0,14.0,13.0,20603.0,1.0,13.0,135743,10515,Many,1
11.0,4.0,LeeSin,Side.red,6.0,0.0,19259.0,0.0,6.0,2.333333333333333,8.0,13.0,14.0,26534.0,0.0,20.0,108374,9250,Few,1
11.0,4.0,Khazix,Side.red,8.0,5045.0,30580.0,5045.0,6.0,2.333333333333333,6.0,14.0,9.0,29169.0,4.0,30.0,159910,11755,Few,0
11.0,4.0,LeeSin,Side.blue,8.0,65.0,14724.0,65.0,6.0,2.333333333333333,6.0,14.0,18.0,33903.0,1.0,27.0,148470,10386,Few,1
11.0,4.0,LeeSin,Side.red,8.0,528.0,8493.0,528.0,6.0,2.333333333333333,6.0,13.0,11.0,24922.0,0.0,23.0,116330,9367,Few,1
12.0,4.0,Vayne,Side.red,6.0,2075.0,7925.0,2075.0,6.0,2.333333333333333,8.0,13.0,3.0,13498.0,0.0,18.0,91588,10356,Many,0
12.0,4.0,Irelia,Side.red,4.0,7354.0,12797.0,7354.0,3.0,2.333333333333333,3.0,14.0,5.0,16333.0,3.0,23.0,131576,10868,Many,1
11.0,4.0,LeeSin,Side.blue,11.0,584.0,34558.0,584.0,6.0,2.333333333333333,3.0,13.0,13.0,32691.0,2.0,29.0,123024,9184,Few,1
4.0,12.0,Poppy,Side.red,9.0,4057.0,9115.0,4057.0,8.0,2.375,10.0,14.0,38.0,38228.0,3.0,12.0,106814,13559,Many,0
4.0,12.0,Akali,Side.red,0.0,0.0,0.0,0.0,5.0,2.4,12.0,13.0,2.0,20922.0,0.0,8.0,67703,9670,Many,0
4.0,12.0,Riven,Side.red,4.0,1315.0,4948.0,1315.0,5.0,2.4,8.0,14.0,27.0,18276.0,0.0,18.0,123944,11542,Many,0
14.0,12.0,Camille,Side.blue,7.0,2563.0,4382.0,2563.0,5.0,2.4,5.0,14.0,17.0,25101.0,1.0,19.0,87830,9974,Many,2
4.0,11.0,Trundle,Side.red,8.0,2536.0,12559.0,2536.0,5.0,2.4,4.0,13.0,23.0,40953.0,0.0,36.0,112797,9708,Few,2
11.0,4.0,LeeSin,Side.red,6.0,562.0,25482.0,562.0,5.0,2.4,6.0,13.0,12.0,33131.0,1.0,31.0,120027,9547,Few,1
4.0,11.0,Nidalee,Side.red,5.0,475.0,17765.0,475.0,5.0,2.4,7.0,14.0,4.0,26326.0,1.0,16.0,156635,11078,Few,0
12.0,4.0,Renekton,Side.red,9.0,554.0,554.0,554.0,5.0,2.4,3.0,14.0,21.0,28932.0,0.0,23.0,123986,9704,Many,0
12.0,4.0,Jayce,Side.blue,8.0,3283.0,5265.0,3283.0,5.0,2.4,4.0,14.0,9.0,12281.0,2.0,15.0,92470,9400,Many,2
12.0,4.0,Akali,Side.red,13.0,2132.0,2864.0,2132.0,10.0,2.4,11.0,14.0,1.0,24547.0,2.0,22.0,81894,11553,Many,1
4.0,11.0,LeeSin,Side.blue,6.0,0.0,12259.0,0.0,5.0,2.4,6.0,13.0,10.0,23425.0,0.0,23.0,119369,9255,Few,1
11.0,4.0,LeeSin,Side.blue,10.0,1423.0,14767.0,1423.0,7.0,2.4285714285714284,7.0,14.0,16.0,26537.0,1.0,30.0,135590,12092,Few,0
11.0,4.0,Kindred,Side.red,8.0,864.0,18165.0,864.0,7.0,2.4285714285714284,9.0,13.0,7.0,23770.0,1.0,25.0,118655,10099,Few,1
11.0,4.0,Talon,Side.blue,5.0,1828.0,12221.0,1828.0,7.0,2.4285714285714284,12.0,14.0,3.0,27220.0,1.0,38.0,133839,13370,Few,1
11.0,4.0,Kindred,Side.red,4.0,596.0,18385.0,596.0,7.0,2.4285714285714284,13.0,13.0,6.0,29611.0,2.0,24.0,133956,13204,Few,0
4.0,11.0,Kayn,Side.blue,10.0,643.0,22372.0,643.0,7.0,2.428571429,7.0,14.0,28.0,44720.0,1.0,10.0,140124,11624,Few,2
6.0,11.0,Taric,Side.blue,17.0,1935.0,7920.0,1935.0,9.0,2.4444444444444446,5.0,13.0,28.0,26796.0,4.0,33.0,84432,10336,Few,1
11.0,4.0,Zac,Side.blue,10.0,963.0,6777.0,963.0,9.0,2.4444444444444446,12.0,13.0,59.0,41493.0,0.0,26.0,96321,11732,Few,1
4.0,12.0,Graves,Side.blue,3.0,5526.0,18744.0,5526.0,4.0,2.5,7.0,14.0,8.0,15517.0,2.0,14.0,144922,10450,Many,1
11.0,4.0,Rengar,Side.blue,6.0,1695.0,28898.0,1695.0,4.0,2.5,4.0,13.0,18.0,25109.0,1.0,13.0,150863,9677,Few,0
14.0,4.0,Shen,Side.red,4.0,5503.0,5503.0,5503.0,6.0,2.5,11.0,14.0,33.0,23118.0,3.0,24.0,95982,12329,Many,0
6.0,4.0,Tryndamere,Side.red,4.0,4949.0,6702.0,4949.0,4.0,2.5,6.0,14.0,11.0,33621.0,2.0,17.0,120536,11437,Many,1
12.0,4.0,Gnar,Side.red,0.0,7152.0,8112.0,7152.0,2.0,2.5,5.0,14.0,16.0,21253.0,2.0,25.0,137524,11091,Many,0
11.0,14.0,Talon,Side.red,8.0,0.0,17715.0,0.0,6.0,2.5,7.0,14.0,3.0,22872.0,0.0,10.0,114868,10296,Few,0
4.0,12.0,Kled,Side.red,8.0,4631.0,6325.0,4631.0,4.0,2.5,2.0,13.0,4.0,22733.0,1.0,6.0,93855,9194,Many,0
12.0,14.0,Camille,Side.red,5.0,4709.0,4709.0,4709.0,4.0,2.5,5.0,13.0,21.0,21374.0,2.0,23.0,73684,8761,Many,0
4.0,12.0,Senna,Side.red,18.0,1254.0,2245.0,1254.0,8.0,2.5,2.0,13.0,14.0,25372.0,0.0,10.0,51377,8381,Few,2
4.0,11.0,XinZhao,Side.blue,6.0,0.0,11855.0,0.0,4.0,2.5,4.0,13.0,13.0,26020.0,1.0,20.0,130234,9521,Few,0
3.0,12.0,Karthus,Side.red,4.0,355.0,1973.0,355.0,4.0,2.5,6.0,14.0,7.0,12084.0,0.0,26.0,120207,9945,Many,0
12.0,4.0,Gangplank,Side.blue,6.0,4663.0,7848.0,4663.0,4.0,2.5,4.0,14.0,5.0,18801.0,1.0,9.0,125503,9446,Many,1
4.0,11.0,Khazix,Side.blue,8.0,2016.0,20272.0,2016.0,8.0,2.5,12.0,14.0,8.0,27335.0,1.0,25.0,134282,11676,Few,2
14.0,12.0,Akali,Side.blue,7.0,1325.0,1325.0,1325.0,4.0,2.5,3.0,13.0,1.0,13253.0,0.0,11.0,70567,8405,Many,0
12.0,4.0,Ornn,Side.blue,21.0,2913.0,6905.0,2913.0,9.0,2.555555555555556,2.0,14.0,42.0,30205.0,1.0,14.0,74244,9078,Many,1
11.0,4.0,LeeSin,Side.red,8.0,0.0,27687.0,0.0,7.0,2.571428571428572,10.0,14.0,23.0,40787.0,1.0,34.0,134569,11012,Few,1
4.0,11.0,Graves,Side.blue,8.0,506.0,28795.0,506.0,7.0,2.571428571428572,10.0,13.0,24.0,23685.0,0.0,23.0,151980,11335,Few,0
4.0,11.0,Nidalee,Side.red,10.0,4577.0,28485.0,4577.0,5.0,2.6,3.0,14.0,2.0,25119.0,3.0,32.0,149480,9834,Few,1
11.0,4.0,Talon,Side.red,11.0,0.0,26024.0,0.0,5.0,2.6,2.0,14.0,3.0,24220.0,1.0,19.0,191290,9869,Few,1
4.0,11.0,Zac,Side.red,7.0,0.0,11474.0,0.0,5.0,2.6,6.0,13.0,39.0,31089.0,0.0,25.0,108815,9825,Few,0
11.0,4.0,Lillia,Side.blue,10.0,1232.0,22783.0,1232.0,5.0,2.6,3.0,13.0,14.0,21297.0,1.0,18.0,121367,8742,Few,0
12.0,4.0,TahmKench,Side.red,10.0,1158.0,1158.0,1158.0,5.0,2.6,3.0,13.0,14.0,28254.0,0.0,16.0,45196,8316,Many,1
11.0,14.0,Talon,Side.blue,6.0,161.0,10847.0,161.0,5.0,2.6,7.0,13.0,9.0,22489.0,0.0,20.0,142168,10214,Few,2
4.0,11.0,LeeSin,Side.red,7.0,0.0,9117.0,0.0,5.0,2.6,6.0,14.0,14.0,25590.0,0.0,33.0,136421,9753,Few,1
12.0,4.0,Akali,Side.red,6.0,0.0,0.0,0.0,5.0,2.6,7.0,14.0,1.0,21730.0,0.0,16.0,78980,9333,Many,1
11.0,4.0,Elise,Side.red,4.0,4627.0,42169.0,4627.0,3.0,2.6666666666666665,4.0,14.0,16.0,21692.0,0.0,12.0,142357,10095,Few,1
11.0,4.0,Poppy,Side.red,8.0,0.0,7014.0,0.0,6.0,2.6666666666666665,8.0,13.0,17.0,21530.0,1.0,38.0,110500,10614,Few,1
11.0,4.0,Zed,Side.blue,3.0,1098.0,23066.0,1098.0,3.0,2.6666666666666665,5.0,13.0,6.0,16989.0,2.0,23.0,126850,11045,Few,1
14.0,12.0,Akali,Side.red,2.0,2780.0,2780.0,2780.0,3.0,2.6666666666666665,6.0,13.0,1.0,13058.0,1.0,17.0,71502,7882,Many,1
4.0,12.0,Jayce,Side.blue,1.0,8847.0,8847.0,8847.0,3.0,2.6666666666666665,7.0,13.0,7.0,12687.0,3.0,22.0,120033,12860,Many,1
4.0,11.0,Viego,Side.blue,8.0,958.0,19528.0,958.0,6.0,2.666666667,8.0,14.0,12.0,31232.0,1.0,35.0,107872,11319,Few,2
4.0,11.0,JarvanIV,Side.red,11.0,2128.0,17488.0,2128.0,6.0,2.666666667,5.0,13.0,17.0,24655.0,2.0,24.0,110033,10117,Few,2
14.0,12.0,Camille,Side.red,7.0,8669.0,8669.0,8669.0,6.0,2.666666667,9.0,14.0,18.0,29717.0,2.0,12.0,118483,13624,Many,2
12.0,4.0,Rumble,Side.blue,13.0,788.0,23094.0,788.0,7.0,2.7142857142857144,6.0,14.0,10.0,20751.0,2.0,10.0,98709,10101,Many,1
11.0,4.0,JarvanIV,Side.blue,17.0,236.0,21937.0,236.0,7.0,2.7142857142857144,2.0,14.0,34.0,32297.0,0.0,25.0,108532,9559,Few,0
11.0,4.0,Elise,Side.blue,5.0,3941.0,23114.0,3941.0,4.0,2.75,6.0,13.0,19.0,16284.0,2.0,24.0,91799,8758,Few,0
4.0,11.0,Nidalee,Side.red,6.0,0.0,10979.0,0.0,4.0,2.75,5.0,14.0,6.0,25992.0,0.0,28.0,143610,10846,Few,0
4.0,12.0,Kennen,Side.red,6.0,3036.0,4093.0,3036.0,4.0,2.75,5.0,14.0,17.0,12172.0,1.0,24.0,92656,10284,Many,1
4.0,11.0,Nidalee,Side.red,6.0,0.0,10979.0,0.0,4.0,2.75,5.0,14.0,6.0,25992.0,0.0,28.0,143610,10846,Few,0
11.0,4.0,Ekko,Side.red,7.0,0.0,20919.0,0.0,8.0,2.75,15.0,14.0,17.0,31475.0,0.0,19.0,142195,16388,Few,1
11.0,4.0,LeeSin,Side.blue,16.0,4372.0,17196.0,4372.0,8.0,2.75,6.0,14.0,21.0,32681.0,1.0,31.0,140136,11904,Few,1
4.0,12.0,Ornn,Side.blue,10.0,0.0,6139.0,0.0,4.0,2.75,1.0,14.0,27.0,23329.0,0.0,23.0,102860,8076,Many,2
4.0,11.0,Taliyah,Side.blue,10.0,0.0,43366.0,0.0,8.0,2.75,12.0,14.0,10.0,26564.0,1.0,33.0,173063,11698,Few,1
4.0,11.0,LeeSin,Side.red,3.0,744.0,16740.0,744.0,4.0,2.75,8.0,13.0,20.0,30284.0,0.0,33.0,127975,10229,Few,1
12.0,4.0,Aatrox,Side.blue,2.0,263.0,4208.0,263.0,4.0,2.75,9.0,14.0,21.0,27122.0,1.0,16.0,91319,10826,Many,2
12.0,4.0,Viktor,Side.red,5.0,2666.0,4932.0,2666.0,5.0,2.8,9.0,14.0,15.0,11422.0,2.0,18.0,100106,10733,Many,1
4.0,12.0,Gangplank,Side.red,11.0,4472.0,8796.0,4472.0,5.0,2.8,3.0,14.0,10.0,18674.0,2.0,18.0,144969,10782,Many,0
4.0,11.0,Evelynn,Side.blue,5.0,0.0,8630.0,0.0,5.0,2.8,9.0,13.0,15.0,25299.0,0.0,12.0,114776,11217,Few,2
14.0,4.0,Sett,Side.blue,8.0,1011.0,1011.0,1011.0,5.0,2.8,6.0,13.0,31.0,31561.0,0.0,15.0,90784,10081,Many,0
4.0,11.0,LeeSin,Side.red,11.0,1782.0,13272.0,1782.0,5.0,2.8,3.0,14.0,12.0,25515.0,1.0,33.0,130466,9766,Few,2
12.0,4.0,Singed,Side.red,4.0,1368.0,4263.0,1368.0,5.0,2.8,10.0,14.0,21.0,29436.0,0.0,34.0,124664,12559,Many,2
11.0,6.0,Singed,Side.red,8.0,986.0,21998.0,986.0,5.0,2.8,6.0,14.0,21.0,25839.0,2.0,40.0,135672,11189,Few,2
11.0,4.0,LeeSin,Side.red,7.0,3963.0,4951.0,3963.0,6.0,2.833333333,10.0,14.0,16.0,32567.0,1.0,40.0,99129,11634,Few,2
11.0,4.0,Lillia,Side.blue,8.0,0.0,14208.0,0.0,6.0,2.833333333333333,9.0,13.0,22.0,27098.0,0.0,16.0,138150,11294,Few,0
11.0,4.0,Zac,Side.blue,10.0,0.0,12097.0,0.0,6.0,2.833333333333333,7.0,14.0,57.0,40587.0,0.0,20.0,143348,10652,Few,0
12.0,4.0,Viktor,Side.blue,9.0,4293.0,10443.0,4293.0,6.0,2.833333333333333,8.0,14.0,15.0,16978.0,1.0,30.0,94383,11813,Many,1
11.0,4.0,RekSai,Side.red,6.0,4894.0,28039.0,4894.0,4.0,3.0,6.0,13.0,20.0,22271.0,4.0,28.0,126725,10346,Few,2
11.0,4.0,Viego,Side.blue,9.0,2758.0,27620.0,2758.0,4.0,3.0,3.0,13.0,13.0,30250.0,0.0,26.0,137377,10015,Few,1
12.0,4.0,Irelia,Side.blue,4.0,2777.0,2777.0,2777.0,3.0,3.0,5.0,14.0,11.0,17765.0,1.0,16.0,107641,9944,Many,1
11.0,4.0,JarvanIV,Side.red,17.0,1049.0,12994.0,1049.0,8.0,3.0,7.0,14.0,22.0,33860.0,1.0,22.0,109424,12637,Few,0
14.0,4.0,Shen,Side.red,2.0,1179.0,2937.0,1179.0,3.0,3.0,7.0,14.0,25.0,15004.0,1.0,13.0,82733,9179,Many,2
4.0,11.0,Graves,Side.red,7.0,957.0,5983.0,957.0,6.0,3.0,11.0,13.0,16.0,17372.0,1.0,24.0,107600,10467,Few,1
4.0,11.0,Viego,Side.blue,9.0,2636.0,15484.0,2636.0,5.0,3.0,6.0,14.0,14.0,33863.0,2.0,30.0,169492,12607,Few,2
4.0,11.0,LeeSin,Side.red,5.0,0.0,26321.0,0.0,4.0,3.0,7.0,13.0,11.0,27269.0,0.0,28.0,125802,10320,Few,2
4.0,12.0,Kennen,Side.blue,1.0,2208.0,2394.0,2208.0,2.0,3.0,5.0,14.0,12.0,12323.0,0.0,19.0,109859,10093,Many,0
12.0,4.0,Orianna,Side.blue,4.0,3926.0,4360.0,3926.0,3.0,3.0,5.0,14.0,16.0,12214.0,1.0,26.0,117809,9094,Many,2
11.0,14.0,Shaco,Side.red,8.0,338.0,20667.0,338.0,4.0,3.0,4.0,13.0,13.0,20218.0,1.0,12.0,105656,9126,Few,2
12.0,14.0,Akali,Side.red,4.0,1749.0,1749.0,1749.0,3.0,3.0,5.0,14.0,2.0,15199.0,1.0,14.0,84949,9404,Many,1
12.0,4.0,Shen,Side.red,11.0,1020.0,6662.0,1020.0,4.0,3.0,1.0,14.0,21.0,22191.0,0.0,19.0,49357,8309,Many,0
4.0,11.0,LeeSin,Side.blue,6.0,772.0,45360.0,772.0,4.0,3.0,6.0,14.0,23.0,34035.0,1.0,36.0,181800,11707,Few,0
6.0,11.0,Hecarim,Side.red,6.0,0.0,12268.0,0.0,3.0,3.0,3.0,14.0,11.0,27052.0,0.0,23.0,162268,9523,Few,2
4.0,11.0,Khazix,Side.blue,8.0,174.0,22452.0,174.0,5.0,3.0,7.0,14.0,11.0,23662.0,0.0,37.0,129014,11567,Few,2
12.0,4.0,Gragas,Side.red,8.0,2796.0,3872.0,2796.0,3.0,3.0,1.0,14.0,20.0,21642.0,1.0,10.0,67293,7902,Many,1
4.0,11.0,Nidalee,Side.red,8.0,1748.0,31223.0,1748.0,4.0,3.0,4.0,14.0,3.0,30453.0,1.0,27.0,150920,10827,Few,2
12.0,4.0,Irelia,Side.red,2.0,772.0,8490.0,772.0,4.0,3.0,10.0,13.0,15.0,20274.0,0.0,21.0,115804,11158,Many,1
11.0,4.0,Zed,Side.blue,6.0,749.0,11706.0,749.0,5.0,3.0,9.0,14.0,8.0,24520.0,0.0,29.0,159982,13128,Few,0
14.0,4.0,Quinn,Side.red,2.0,5093.0,6154.0,5093.0,3.0,3.0,7.0,14.0,17.0,11618.0,1.0,13.0,114286,9707,Many,1
12.0,4.0,Riven,Side.red,4.0,2224.0,5219.0,2224.0,3.0,3.0,5.0,13.0,20.0,13938.0,1.0,17.0,112153,11492,Many,2
11.0,4.0,Qiyana,Side.red,3.0,808.0,29904.0,808.0,5.0,3.0,12.0,14.0,15.0,21849.0,1.0,21.0,159277,11838,Few,1
4.0,11.0,Zac,Side.blue,7.0,0.0,18915.0,0.0,3.0,3.0,2.0,14.0,34.0,30819.0,0.0,16.0,140356,8733,Few,2
14.0,11.0,Hecarim,Side.red,6.0,1458.0,30928.0,1458.0,4.0,3.0,6.0,13.0,14.0,27720.0,0.0,15.0,155743,9953,Few,0
11.0,4.0,Poppy,Side.red,7.0,573.0,39178.0,573.0,4.0,3.0,5.0,14.0,21.0,21104.0,0.0,28.0,139809,9764,Few,1
4.0,11.0,Kayn,Side.blue,6.0,263.0,14868.0,263.0,4.0,3.0,6.0,14.0,13.0,36127.0,0.0,31.0,144780,10227,Few,0
4.0,12.0,Malphite,Side.blue,14.0,0.0,1103.0,0.0,5.0,3.0,1.0,14.0,26.0,20207.0,0.0,18.0,87084,8909,Many,1
4.0,11.0,Graves,Side.red,7.0,957.0,5983.0,957.0,6.0,3.0,11.0,13.0,16.0,17372.0,1.0,24.0,107600,10467,Few,1
4.0,11.0,Kayn,Side.blue,5.0,0.0,8676.0,0.0,4.0,3.0,7.0,13.0,14.0,26161.0,0.0,21.0,108441,8941,Few,2
12.0,4.0,Riven,Side.blue,0.0,2881.0,3322.0,2881.0,1.0,3.0,3.0,14.0,11.0,12437.0,1.0,19.0,99792,8604,Many,2
12.0,4.0,Gangplank,Side.blue,2.0,3383.0,3383.0,3383.0,2.0,3.0,4.0,14.0,7.0,10051.0,1.0,23.0,155743,11785,Many,0
4.0,11.0,Zac,Side.red,11.0,0.0,5256.0,0.0,6.0,3.0,7.0,14.0,43.0,31558.0,0.0,18.0,110242,10151,Few,2
11.0,4.0,Nidalee,Side.red,9.0,311.0,23886.0,311.0,7.0,3.0,12.0,14.0,5.0,35596.0,0.0,20.0,155242,12684,Few,2
14.0,4.0,Amumu,Side.red,28.0,173.0,1345.0,173.0,9.0,3.111111111111111,0.0,14.0,46.0,22692.0,0.0,84.0,22848,8911,Few,1
11.0,4.0,LeeSin,Side.blue,15.0,0.0,28359.0,0.0,6.0,3.1666666666666665,4.0,14.0,14.0,27403.0,1.0,26.0,138861,10957,Few,0
12.0,4.0,Sion,Side.red,16.0,1469.0,2229.0,1469.0,6.0,3.166666667,3.0,14.0,40.0,30721.0,1.0,23.0,107387,10422,Many,2
11.0,4.0,Vi,Side.blue,11.0,2622.0,18867.0,2622.0,5.0,3.2,5.0,14.0,26.0,26584.0,0.0,31.0,142857,11494,Few,0
11.0,4.0,Viego,Side.blue,10.0,2324.0,29733.0,2324.0,5.0,3.2,6.0,13.0,12.0,21744.0,1.0,25.0,124722,10655,Few,0
4.0,11.0,Kayn,Side.red,9.0,1975.0,31243.0,1975.0,5.0,3.2,7.0,14.0,29.0,42104.0,1.0,23.0,153940,11829,Few,1
11.0,4.0,Graves,Side.red,5.0,3097.0,26707.0,3097.0,4.0,3.25,8.0,14.0,19.0,20864.0,2.0,22.0,165404,11819,Few,1
12.0,4.0,Akshan,Side.blue,5.0,3824.0,3866.0,3824.0,4.0,3.25,8.0,14.0,3.0,14357.0,1.0,23.0,113941,11036,Many,1
11.0,4.0,Talon,Side.blue,5.0,210.0,27011.0,210.0,4.0,3.25,8.0,14.0,4.0,22805.0,3.0,33.0,152877,10399,Few,1
12.0,4.0,Sett,Side.red,6.0,2444.0,5475.0,2444.0,4.0,3.25,7.0,14.0,15.0,19027.0,1.0,16.0,91788,11036,Many,1
12.0,4.0,TahmKench,Side.blue,8.0,506.0,2351.0,506.0,4.0,3.25,5.0,13.0,34.0,24900.0,0.0,12.0,67193,10148,Many,2
12.0,4.0,Rumble,Side.red,10.0,2228.0,3608.0,2228.0,4.0,3.25,3.0,13.0,11.0,9462.0,2.0,21.0,79820,8979,Many,1
4.0,11.0,Trundle,Side.blue,11.0,753.0,31943.0,753.0,4.0,3.25,2.0,13.0,16.0,29532.0,2.0,13.0,100247,8632,Few,2
11.0,4.0,Evelynn,Side.blue,9.0,596.0,16286.0,596.0,4.0,3.25,4.0,14.0,10.0,19044.0,1.0,23.0,115886,9250,Few,0
11.0,4.0,Gragas,Side.red,5.0,2126.0,17000.0,2126.0,4.0,3.25,8.0,14.0,25.0,26813.0,1.0,21.0,139118,11016,Few,1
4.0,12.0,Gragas,Side.blue,7.0,2783.0,4478.0,2783.0,4.0,3.25,6.0,13.0,49.0,27673.0,0.0,13.0,89066,9040,Many,1
11.0,4.0,Evelynn,Side.blue,1.0,0.0,14959.0,0.0,4.0,3.25,12.0,14.0,13.0,19172.0,0.0,24.0,144552,12109,Few,0
4.0,11.0,Evelynn,Side.blue,6.0,219.0,12172.0,219.0,4.0,3.25,7.0,14.0,11.0,22759.0,1.0,36.0,114860,9971,Few,0
11.0,6.0,Gwen,Side.blue,9.0,4190.0,21444.0,4190.0,4.0,3.25,4.0,13.0,8.0,23361.0,1.0,23.0,125837,9369,Few,1
4.0,12.0,Sylas,Side.red,9.0,1327.0,1817.0,1327.0,4.0,3.25,4.0,13.0,23.0,18066.0,0.0,17.0,83052,8800,Many,2
4.0,11.0,JarvanIV,Side.blue,7.0,286.0,14613.0,286.0,4.0,3.25,6.0,13.0,20.0,30135.0,0.0,18.0,148946,9883,Few,0
11.0,4.0,Viego,Side.blue,12.0,2148.0,23850.0,2148.0,7.0,3.285714286,11.0,14.0,16.0,31039.0,1.0,40.0,120567,12732,Few,2
4.0,11.0,LeeSin,Side.red,6.0,1781.0,15916.0,1781.0,6.0,3.333333333,14.0,14.0,28.0,39531.0,1.0,22.0,160019,13898,Few,2
11.0,14.0,Talon,Side.red,12.0,264.0,15922.0,264.0,6.0,3.333333333,8.0,14.0,4.0,23756.0,0.0,28.0,155708,11467,Few,2
4.0,11.0,Viego,Side.blue,7.0,1553.0,29159.0,1553.0,3.0,3.333333333,3.0,13.0,16.0,28164.0,1.0,28.0,132421,9862,Few,2
4.0,11.0,Khazix,Side.red,3.0,764.0,12105.0,764.0,3.0,3.333333333,7.0,13.0,6.0,23650.0,0.0,12.0,130926,10867,Few,2
11.0,6.0,Hecarim,Side.blue,11.0,844.0,11814.0,844.0,6.0,3.333333333333333,9.0,13.0,20.0,25901.0,0.0,22.0,136588,10739,Few,0
11.0,4.0,Viego,Side.blue,6.0,0.0,21718.0,0.0,3.0,3.333333333333333,4.0,13.0,8.0,21353.0,0.0,21.0,120637,9680,Few,0
12.0,14.0,Sejuani,Side.blue,6.0,1065.0,2476.0,1065.0,3.0,3.333333333333333,4.0,14.0,18.0,20439.0,0.0,26.0,97998,9111,Many,0
4.0,12.0,Chogath,Side.blue,8.0,2552.0,6997.0,2552.0,3.0,3.333333333333333,2.0,14.0,61.0,23882.0,1.0,17.0,98456,9017,Many,1
12.0,4.0,Gangplank,Side.blue,5.0,5971.0,10386.0,5971.0,3.0,3.333333333333333,5.0,14.0,8.0,19444.0,3.0,13.0,117507,10242,Many,1
4.0,12.0,Sett,Side.red,7.0,4828.0,9501.0,4828.0,5.0,3.4,10.0,13.0,23.0,35164.0,1.0,24.0,94963,11282,Many,1
